avoid     reject       3.32
fight     hate         3.32
flex      lift         3.32
shun      hide         3.32
steal     keep         3.32
catch     grab         3.32
start     create       3.32
surprise  celebrate    3.32
attack    capture      3.32
dare      reap         3.32
involve   speak        3.32
attempt   intend       3.32
stop      warn         3.47
travel    come         3.47
grow      live         3.47
introduce acknowledg   3.47
bump      crash        3.47
do        obey         3.47
think     presume      3.49
cook      mix          3.49
transplantremove       3.49
rap       speak        3.49
retreat   go           3.49
arrest    prosecute    3.49
catch     chase        3.49
touch     kiss         3.49
glare     reflect      3.49
yell      hoot         3.49
keep      find         3.49
slide     swing        3.49
kill      overpower    3.49
disappointbetray       3.49
fill      cover        3.49
concentratlearn        3.49
toss      catch        3.49
chop      grate        3.49
spend     use          3.49
steer     veer         3.49
strain    drain        3.49
promise   keep         3.49
accuse    frame        3.49
learn     educate      3.49
pull      grab         3.49
originate discover     3.49
know      predict      3.49
lend      borrow       3.49
leave     release      3.49
remember  think        3.49
argue     prove        3.49
help      concern      3.49
drive     veer         3.49
spell     define       3.49
guess     choose       3.49
try       think        3.49
protect   fight        3.49
neglect   reject       3.49
kill      mistreat     3.49
slap      kick         3.49
tie       weave        3.49
move      remove       3.49
crash     fall         3.49
control   stop         3.49
irritate  rub          3.49
tread     move         3.49
fly       flee         3.49
play      fight        3.49
perish    dissolve     3.49
return    recycle      3.49
understandevaluate     3.49
wander    leave        3.49
pass      serve        3.49
perish    disappear    3.62
incline   rise         3.62
wag       move         3.62
bump      push         3.62
get       bring        3.62
avoid     dislike      3.62
cheat     sneak        3.65
condemn   kill         3.65
crunch    crack        3.65
believe   know         3.65
learn     evaluate     3.65
beat      kill         3.65
pull      strain       3.65
appear    see          3.65
describe  write        3.65
relax     stretch      3.65
tell      suggest      3.65
move      avoid        3.65
spell     hypnotize    3.65
assault   aggravate    3.65
sell      hustle       3.65
despair   upset        3.65
beg       need         3.65
appear    come         3.65
fit       trim         3.65
win       dominate     3.65
tan       burn         3.65
buzz      fly          3.65
say       repeat       3.65
leave     avoid        3.65
hurt      criticize    3.65
shine     glare        3.65
move      crawl        3.65
use       borrow       3.65
touch     reach        3.65
cry       worry        3.65
crunch    destroy      3.65
soothe    rub          3.65
sneak     look         3.65
calculate subtract     3.65
blame     ridicule     3.65
get       conquer      3.65
hope      rely         3.65
smear     blend        3.65
be        attend       3.65
overcome  go           3.65
affect    touch        3.65
direct    go           3.65
plow      hit          3.65
fail      decline      3.65
follow    go           3.65
pardon    grant        3.65
dislike   discourage   3.65
drench    quench       3.65
tear      remove       3.65
accept    forgive      3.65
touch     hug          3.65
develop   search       3.65
integrate gather       3.65
connect   talk         3.65
calculate concentrat   3.65
pup       litter       3.65
bias      incline      3.65
describe  say          3.77
dislike   disown       3.82
dance     sway         3.82
take      choose       3.82
meet      attend       3.82
release   go           3.82
think     determine    3.82
fight     tackle       3.82
talk      argue        3.82
slide     fall         3.82
hit       connect      3.82
complain  disagree     3.82
hitch     attach       3.82
like      want         3.82
squint    glare        3.82
arrest    suspect      3.82
help      warn         3.82
hustle    dance        3.82
excuse    lie          3.82
rely      need         3.82
attend    join         3.82
dig       bury         3.82
grind     bump         3.82
deny      stop         3.82
carry     deliver      3.82
limp      walk         3.82
hurt      betray       3.82
hang      hold         3.82
argue     demand       3.82
participatsay          3.82
pray      ask          3.82
swing     hang         3.82
define    say          3.82
teach     know         3.82
lift      hold         3.82
hatch     escape       3.82
bounce    move         3.82
kill      conquer      3.82
spill     stain        3.82
haunt     remain       3.82
reel      turn         3.82
change    renounce     3.82
frustrate disappoint   3.82
discouragebeat         3.82
urge      tell         3.82
survive   heal         3.82
tackle    handle       3.82
deterioratdisappear    3.92
crackle   snap         3.92
cook      poach        3.92
accuse    insult       3.92
agree     admit        3.98
overflow  fill         3.98
win       award        3.98
bury      forget       3.98
veer      move         3.98
gain      learn        3.98
win       compete      3.98
lean      stand        3.98
laugh     tickle       3.98
scratch   rub          3.98
bleach    wash         3.98
speak     renounce     3.98
hurt      whip         3.98
kick      hurt         3.98
hit       pat          3.98
jump      flip         3.98
magnify   see          3.98
steal     cheat        3.98
build     accumulate   3.98
wear      adorn        3.98
talk      participat   3.98
try       succeed      3.98
recruit   join         3.98
seem      look         3.98
tell      respond      3.98
discouragedisappoint   3.98
acknowledgknow         3.98
assume    predict      3.98
run       avoid        3.98
correct   prove        3.98
destroy   perish       3.98
believe   understand   3.98
become    succeed      3.98
recommend like         3.98
smother   hug          3.98
obtain    steal        3.98
perceive  get          3.98
change    convince     3.98
develop   begin        3.98
wiggle    jerk         3.98
laugh     entertain    3.98
protect   keep         3.98
push      lean         3.98
swing     push         3.98
veer      lean         3.98
renounce  degrade      3.98
upset     discourage   3.98
catch     find         3.98
tease     hurt         3.98
accomplishbecome       3.98
urge      hurry        3.98
concern   dismay       3.98
claim     accuse       3.98
lose      forget       4.07
confess   talk         4.07
sway      swoon        4.07
finish    do           4.07
ensure    secure       4.07
intend    try          4.07
reflect   look         4.15
recommend assist       4.15
fall      dive         4.15
become    make         4.15
run       evacuate     4.15
make      do           4.15
fight     kill         4.15
persuade  ask          4.15
reflect   see          4.15
get       replace      4.15
pray      bless        4.15
delay     stop         4.15
attend    appear       4.15
follow    come         4.15
destroy   explode      4.15
glide     flow         4.15
run       skip         4.15
achieve   try          4.15
spank     hurt         4.15
deny      lie          4.15
move      change       4.15
talk      associate    4.15
reduce    save         4.15
snore     snooze       4.15
argue     discuss      4.15
urge      crave        4.15
understandclarify      4.15
achieve   strive       4.15
change    turn         4.15
scratch   scribble     4.15
talk      persuade     4.15
convince  argue        4.15
shake     stir         4.15
perceive  hear         4.15
move      unload       4.15
hate      glare        4.15
elect     win          4.15
dump      throw        4.15
know      define       4.15
say       ask          4.15
attend    participat   4.15
run       roam         4.15
reach     grasp        4.15
gain      succeed      4.15
dance     swing        4.15
beat      blend        4.15
squint    stare        4.15
touch     push         4.15
analyze   define       4.15
hang      condemn      4.15
ride      run          4.15
have      acquire      4.15
suck      sip          4.15
release   drain        4.15
whistle   call         4.15
vanish    perish       4.15
spray     sprinkle     4.15
disown    ignore       4.15
retain    obtain       4.15
disprove  deny         4.15
frustrate discourage   4.15
teach     give         4.15
bite      fight        4.15
throw     aim          4.15
nag       yell         4.15
pause     reflect      4.15
invite    encourage    4.15
count     matter       4.15
mind      worry        4.15
drink     intoxicate   4.23
attack    kill         4.23
toss      turn         4.23
hit       hurt         4.23
transplantchange       4.23
collaboratconspire     4.23
walk      jog          4.32
pull      detach       4.32
hurt      prick        4.32
dive      swim         4.32
begin     introduce    4.32
fly       launch       4.32
ask       suggest      4.32
mow       plow         4.32
reject    hurt         4.32
haul      take         4.32
update    review       4.32
scratch   hurt         4.32
evict     leave        4.32
smell     sweat        4.32
fasten    hold         4.32
talk      rap          4.32
convince  talk         4.32
justify   clarify      4.32
review    read         4.32
fix       alter        4.32
dunk      sink         4.32
hang      kill         4.32
buy       replace      4.32
judge     accuse       4.32
fly       flap         4.32
glow      burn         4.32
neglect   forget       4.32
try       do           4.32
catch     hold         4.32
weave     spin         4.32
restore   replace      4.32
choose    predict      4.32
offend    annoy        4.32
scream    squeak       4.32
spring    fling        4.32
shift     turn         4.32
grab      squeeze      4.32
engage    wed          4.32
hurt      deceive      4.32
take      lift         4.32
put       transplant   4.32
go        begin        4.32
overcome  strive       4.32
punch     stamp        4.32
fade      disintegra   4.32
attack    seize        4.32
scratch   pick         4.32
remember  learn        4.32
steal     usurp        4.32
whisper   tell         4.32
assume    adopt        4.32
leave     excuse       4.38
disintegrademolish     4.38
bargain   settle       4.38
rationalizargue        4.48
reprimand yell         4.48
hate      disown       4.48
hitch     ride         4.48
color     decorate     4.48
hide      deny         4.48
fade      bleach       4.48
think     pause        4.48
win       finish       4.48
seize     control      4.48
tell      convince     4.48
tow       move         4.48
punish    hit          4.48
slide     move         4.48
prosecute try          4.48
engage    marry        4.48
want      demand       4.48
beg       ask          4.48
hurt      bite         4.48
release   relax        4.48
hold      stay         4.48
recommend tell         4.48
condemn   ridicule     4.48
tap       rap          4.48
cast      play         4.48
sip       taste        4.48
decorate  change       4.48
remove    leave        4.48
sink      fall         4.48
pop       snap         4.48
melt      boil         4.48
break     sprain       4.48
relax     sit          4.48
spill     splash       4.48
dismiss   leave        4.48
request   demand       4.48
disintegraburn         4.48
taste     swallow      4.48
refrain   repress      4.48
remain    retain       4.48
speak     suggest      4.48
fix       set          4.48
scream    cry          4.48
prosecute blame        4.48
look      read         4.48
pretend   suppose      4.48
offend    embarrass    4.48
hate      insult       4.48
talk      testify      4.48
move      slither      4.48
offend    disturb      4.48
leave     ignore       4.48
refuse    forbid       4.48
go        ascend       4.48
deal      sell         4.48
join      marry        4.48
implode   crush        4.48
create    draw         4.48
slurp     swallow      4.48
engage    meet         4.48
bite      attack       4.48
scream    hoot         4.48
predict   determine    4.48
dash      walk         4.48
remove    release      4.48
engage    fight        4.48
yell      speak        4.48
submit    bow          4.48
retire    retreat      4.48
hamper    hurt         4.53
pounce    surprise     4.53
try       practice     4.65
bend      break        4.65
hurt      smash        4.65
pretend   imitate      4.65
salute    acknowledg   4.65
run       escape       4.65
let       release      4.65
triumph   defeat       4.65
grind     smash        4.65
choke     die          4.65
debate    decide       4.65
poach     boil         4.65
float     swim         4.65
need      urge         4.65
spill     pour         4.65
appear    reappear     4.65
interrupt break        4.65
flush     embarrass    4.65
holler    scold        4.65
move      hustle       4.65
persuade  change       4.65
separate  depart       4.65
touch     grab         4.65
swim      tread        4.65
scramble  run          4.65
respect   adore        4.65
save      collect      4.65
hurt      slap         4.65
usurp     take         4.65
hit       kick         4.65
stay      retain       4.65
laugh     ridicule     4.65
criticize argue        4.65
decide    think        4.65
pinch     grab         4.65
refuse    dislike      4.65
ridicule  hate         4.65
cook      stew         4.65
scream    scold        4.65
control   capture      4.65
release   loosen       4.65
glare     glance       4.65
gather    bring        4.65
practice  learn        4.65
ride      go           4.65
retreat   move         4.65
burst     implode      4.65
grind     rub          4.65
see       travel       4.65
charge    evict        4.65
count     evaluate     4.65
seem      pretend      4.65
excel     lead         4.65
attach    fix          4.65
annoy     disgust      4.65
wash      spray        4.65
protect   hide         4.65
give      allow        4.65
seize     catch        4.65
add       build        4.65
persuade  control      4.65
overcome  exceed       4.65
control   impose       4.65
turn      stir         4.68
deliver   arrive       4.68
fold      wrap         4.68
walk      trail        4.81
build     grow         4.81
wipe      wash         4.81
have      hold         4.81
create    imagine      4.81
spoil     perish       4.81
die       drown        4.81
testify   confess      4.81
return    recall       4.81
console   help         4.81
sneak     slither      4.81
stain     smudge       4.81
bake      fry          4.81
tell      squeal       4.81
organize  gather       4.81
fling     shoot        4.81
overcome  dominate     4.81
move      leave        4.81
adjourn   leave        4.81
kneel     beg          4.81
beware    watch        4.81
make      design       4.81
move      turn         4.81
kneel     bend         4.81
waste     decompose    4.81
surprise  overwhelm    4.81
wear      fit          4.81
hold      seize        4.81
crunch    break        4.81
hurt      sting        4.81
respect   salute       4.81
kill      smother      4.81
let       give         4.81
seem      be           4.81
reappear  show         4.81
ask       plead        4.81
grind     dance        4.81
give      pay          4.81
advise    talk         4.81
beat      pelt         4.81
play      amuse        4.81
stab      kill         4.81
take      get          4.81
play      participat   4.81
admire    want         4.81
criticize complain     4.81
look      squint       4.81
search    find         4.81
incline   suggest      4.81
disown    neglect      4.81
hurt      kill         4.81
roam      search       4.81
plead     convince     4.81
fix       update       4.81
lead      organize     4.81
drench    pour         4.81
confuse   blur         4.81
drown     kill         4.81
taste     try          4.81
pour      drain        4.81
reproduce recycle      4.81
whistle   hoot         4.81
upset     overwhelm    4.81
attend    help         4.81
break     erode        4.81
fit       integrate    4.81
care      mind         4.81
travel    roam         4.83
spank     whip         4.83
grab      obtain       4.83
attack    engage       4.83
drive     operate      4.98
give      bring        4.98
carry     tow          4.98
treat     buy          4.98
compete   finish       4.98
gulp      slurp        4.98
bring     carry        4.98
look      appear       4.98
tell      testify      4.98
stop      hamper       4.98
tear      demolish     4.98
ride      drive        4.98
protect   watch        4.98
admit     tell         4.98
knit      crochet      4.98
push      fight        4.98
whistle   hum          4.98
tease     bother       4.98
urge      beg          4.98
cover     spread       4.98
respond   talk         4.98
admit     say          4.98
call      talk         4.98
lick      taste        4.98
respect   acknowledg   4.98
appear    show         4.98
hamper    bother       4.98
transplantreplace      4.98
sing      perform      4.98
put       lay          4.98
look      perceive     4.98
look      find         4.98
punish    hurt         4.98
draw      write        4.98
hate      disgust      4.98
play      enjoy        4.98
build     restore      4.98
cast      throw        4.98
know      perceive     4.98
recommend help         4.98
drink     swallow      4.98
set       prepare      4.98
travel    hike         4.98
capture   get          4.98
determine set          4.98
lay       incline      4.98
drip      melt         4.98
disperse  move         4.98
steer     move         4.98
learn     acquire      4.98
buzz      hum          4.98
ignore    refuse       4.98
weave     make         4.98
disturb   wake         4.98
listen    concentrat   4.98
drip      spill        4.98
come      join         4.98
sway      bend         4.98
toast     cook         4.98
wear      use          4.98
work      collaborat   4.98
desire    need         5.13
glide     slide        5.13
look      inquire      5.13
claim     take         5.15
talk      describe     5.15
control   hold         5.15
disintegramelt         5.15
think     realize      5.15
jump      dive         5.15
call      respond      5.15
join      gather       5.15
define    mean         5.15
rub       grate        5.15
solve     compute      5.15
protect   help         5.15
want      hope         5.15
run       charge       5.15
comfort   relax        5.15
shake     dance        5.15
sew       weave        5.15
respond   remark       5.15
wash      soak         5.15
entertain show         5.15
incline   tend         5.15
stop      hesitate     5.15
attack    tackle       5.15
hurt      feel         5.15
become    grow         5.15
like      adore        5.15
collect   keep         5.15
create    reproduce    5.15
pay       treat        5.15
confuse   frustrate    5.15
sip       swallow      5.15
hurt      disappoint   5.15
embarrass insult       5.15
separate  remove       5.15
ridicule  criticize    5.15
wait      hold         5.15
listen    understand   5.15
look      evaluate     5.15
disperse  give         5.15
fly       flutter      5.15
cheat     lie          5.15
excuse    rationaliz   5.15
assume    think        5.15
preview   review       5.15
convince  believe      5.15
excuse    justify      5.15
stay      sit          5.15
yearn     strive       5.15
wiggle    dance        5.15
look      glare        5.15
gain      achieve      5.15
show      see          5.15
speak     whisper      5.15
crash     demolish     5.15
strive    excel        5.15
design    decorate     5.15
yell      complain     5.15
exchange  change       5.15
compose   originate    5.15
irritate  scratch      5.15
move      scramble     5.15
please    entertain    5.15
kill      demolish     5.15
shiver    freeze       5.15
hurt      humiliate    5.15
understandsolve        5.15
strive    want         5.15
believe   think        5.15
select    elect        5.15
perceive  assume       5.15
frustrate overwhelm    5.15
sting     burn         5.15
dismay    worry        5.15
secure    insure       5.15
hurt      stab         5.28
upset     insult       5.28
disappear decompose    5.28
remind    repeat       5.31
kill      shoot        5.31
wrap      tie          5.31
see       meet         5.31
scare     surprise     5.31
flow      pour         5.31
hide      bury         5.31
regret    worry        5.31
drift     move         5.31
print     press        5.31
inspect   find         5.31
overwhelm confuse      5.31
enter     admit        5.31
flush     blush        5.31
sell      barter       5.31
heal      help         5.31
talk      reply        5.31
convince  explain      5.31
spell     write        5.31
presume   believe      5.31
knock     tap          5.31
disperse  separate     5.31
win       overcome     5.31
discover  invent       5.31
stop      wait         5.31
break     burst        5.31
pretend   play         5.31
talk      whisper      5.31
bend      lean         5.31
split     detach       5.31
analyze   criticize    5.31
fasten    snap         5.31
punch     slap         5.31
finish    graduate     5.31
rub       pat          5.31
avoid     neglect      5.31
tear      sob          5.31
complain  argue        5.31
obtain    hold         5.31
persuade  beg          5.31
break     deteriorat   5.31
hate      reject       5.31
disperse  sow          5.31
fight     abuse        5.31
persuade  argue        5.31
beat      triumph      5.31
pinch     prick        5.31
go        drive        5.31
doze      snore        5.31
hold      bear         5.31
warn      inform       5.31
preview   observe      5.31
ask       talk         5.31
achieve   conquer      5.31
acknowledgagree        5.31
meet      join         5.31
sing      chirp        5.31
grasp     take         5.31
acquire   steal        5.31
launch    send         5.31
flow      go           5.31
collect   organize     5.31
shoot     hurt         5.31
squeeze   cuddle       5.31
accomplishconquer      5.31
walk      shuffle      5.31
speak     acknowledg   5.31
create    do           5.31
defeat    overwhelm    5.31
disturb   awake        5.43
comprehendperceive     5.43
veer      turn         5.43
drift     sway         5.43
disappear disintegra   5.43
result    happen       5.43
jump      skip         5.48
respect   like         5.48
hike      trail        5.48
sneak     lie          5.48
save      deposit      5.48
delay     wait         5.48
pay       buy          5.48
find      determine    5.48
achieve   finish       5.48
dismiss   excuse       5.48
jerk      pull         5.48
hypnotize control      5.48
embarrass blush        5.48
decompose destroy      5.48
justify   argue        5.48
change    become       5.48
tell      predict      5.48
dunk      soak         5.48
send      give         5.48
disallow  discourage   5.48
tease     play         5.48
exchange  return       5.48
travel    fly          5.48
gather    recruit      5.48
agree     please       5.48
stop      yield        5.48
argue     yell         5.48
look      analyze      5.48
accuse    prosecute    5.48
polish    rub          5.48
understandacknowledg   5.48
reply     speak        5.48
prove     convince     5.48
kill      smash        5.48
glide     float        5.48
toil      sweat        5.48
advance   achieve      5.48
remove    ban          5.48
swim      splash       5.48
disappear erode        5.48
go        vanish       5.48
drain     remove       5.48
gather    take         5.48
degrade   hate         5.48
prove     solve        5.48
drink     suck         5.48
leave     shun         5.48
clarify   repeat       5.48
urge      recommend    5.48
graze     roam         5.48
evacuate  remove       5.48
relax     rub          5.48
grow      rise         5.48
condemn   renounce     5.48
practice  do           5.48
bake      produce      5.48
abstain   forbear      5.48
sing      rap          5.58
disguise  cover        5.58
disappointfail         5.58
urge      convince     5.58
persuade  suggest      5.58
get       keep         5.58
take      carry        5.64
show      preview      5.64
determine discover     5.64
beat      hurt         5.64
toast     burn         5.64
condemn   hate         5.64
dunk      drown        5.64
leave     escape       5.64
beat      mistreat     5.64
believe   accept       5.64
remember  realize      5.64
prosecute judge        5.64
defend    help         5.64
hate      shun         5.64
hurt      ache         5.64
decline   descend      5.64
squeal    laugh        5.64
retreat   run          5.64
sneak     hide         5.64
destroy   diminish     5.64
acknowledggreet        5.64
learn     know         5.64
tell      remind       5.64
despair   cry          5.64
call      notify       5.64
originate create       5.64
crash     break        5.64
learn     think        5.64
leave     disperse     5.64
chase     run          5.64
steal     abduct       5.64
see       acknowledg   5.64
poise     stand        5.64
bound     jump         5.64
participatjoin         5.64
yield     wait         5.64
choke     kill         5.64
erupt     blow         5.64
touch     rub          5.64
pinch     hurt         5.64
prefer    choose       5.64
swoon     fall         5.64
leave     stray        5.64
reap      prosper      5.64
go        disperse     5.64
snap      crunch       5.64
beat      mix          5.64
organize  set          5.64
set       put          5.64
disintegrareduce       5.64
rip       detach       5.64
vacate    evict        5.64
correct   change       5.64
rip       tug          5.64
wake      awake        5.64
separate  drift        5.64
leave     disregard    5.64
tire      overwhelm    5.64
demand    take         5.64
destroy   hurt         5.64
rub       feel         5.64
disappear remove       5.64
start     develop      5.64
help      prepare      5.64
grant     aid          5.64
overcome  try          5.64
hurt      degrade      5.64
request   beg          5.64
face      approach     5.64
work      participat   5.64
control   enforce      5.64
slip      slide        5.73
steal     grab         5.73
enjoy     relax        5.81
remark    talk         5.81
burn      melt         5.81
talk      debate       5.81
portray   play         5.81
think     compute      5.81
make      reproduce    5.81
retreat   hide         5.81
assume    presume      5.81
slurp     suck         5.81
degrade   embarrass    5.81
mimic     tease        5.81
need      depend       5.81
avoid     hide         5.81
teach     show         5.81
assume    judge        5.81
compound  mix          5.81
excel     advance      5.81
renounce  deny         5.81
dislike   shun         5.81
hop       skip         5.81
whip      punish       5.81
be        become       5.81
magnify   look         5.81
beat      whip         5.81
suggest   say          5.81
explode   blow         5.81
destroy   corrupt      5.81
hurt      strain       5.81
change    differ       5.81
go        enter        5.81
win       accomplish   5.81
hurt      insult       5.81
sip       slurp        5.81
fight     struggle     5.81
burn      fry          5.81
hurt      sprain       5.81
obey      listen       5.81
draw      design       5.81
read      comprehend   5.81
beat      fight        5.81
accomplishovercome     5.81
discuss   debate       5.81
engage    start        5.81
incline   lean         5.81
dismiss   release      5.81
assault   kill         5.81
repress   hold         5.81
decrease  descend      5.81
shake     wag          5.81
take      borrow       5.81
seize     stop         5.81
claim     say          5.81
remove    unload       5.81
forget    dismiss      5.81
catch     obtain       5.81
operate   do           5.81
keep      capture      5.81
express   explain      5.81
conquer   gain         5.81
fight     conquer      5.81
invent    produce      5.81
destroy   deteriorat   5.81
grab      tackle       5.81
flush     drain        5.81
invent    originate    5.81
repress   shut         5.81
mix       dissolve     5.81
inquire   think        5.81
reach     achieve      5.81
attempt   do           5.81
suppose   predict      5.81
hate      damn         5.81
yield     capitulate   5.81
allow     approve      5.81
increase  accelerate   5.89
yell      announce     5.89
urge      suggest      5.89
punish    spank        5.89
erode     fade         5.89
worry     doubt        5.89
rinse     flush        5.89
calculate add          5.98
bake      broil        5.98
produce   reproduce    5.98
gather    reap         5.98
sing      hum          5.98
dump      waste        5.98
kidnap    take         5.98
run       hurry        5.98
sprain    strain       5.98
express   tell         5.98
entertain sing         5.98
disturb   upset        5.98
help      lend         5.98
bother    affect       5.98
neglect   leave        5.98
transplantexchange     5.98
fight     disagree     5.98
humiliate insult       5.98
play      perform      5.98
unite     marry        5.98
rationalizunderstand   5.98
grab      take         5.98
smear     rub          5.98
disprove  disagree     5.98
sew       knit         5.98
cook      boil         5.98
receive   take         5.98
pelt      throw        5.98
cry       upset        5.98
laugh     enjoy        5.98
greet     meet         5.98
leave     travel       5.98
remember  remind       5.98
hit       knock        5.98
attack    pounce       5.98
hurry     hustle       5.98
save      spare        5.98
lay       relax        5.98
pick      pluck        5.98
flutter   move         5.98
die       decay        5.98
walk      roam         5.98
judge     criticize    5.98
join      belong       5.98
stop      interrupt    5.98
earn      make         5.98
stop      repress      5.98
stare     glare        5.98
talk      explain      5.98
steer     drive        5.98
adjourn   dismiss      5.98
finish    solve        5.98
grow      learn        5.98
despair   dismay       5.98
reel      pull         5.98
annoy     tease        5.98
connect   touch        5.98
portray   pretend      5.98
advance   charge       5.98
drift     fade         5.98
observe   analyze      5.98
perish    starve       5.98
laugh     hoot         5.98
hold      pause        5.98
prove     explain      5.98
address   talk         5.98
reject    leave        5.98
release   acquit       5.98
discharge free         5.98
refrain   forbear      5.98
disown    leave        6.04
disintegraerode        6.04
decompose dissolve     6.14
tear      break        6.14
compute   add          6.14
offend    bother       6.14
prepare   cook         6.14
introduce show         6.14
keep      hold         6.14
help      participat   6.14
go        flee         6.14
remove    evict        6.14
lean      sway         6.14
engage    go           6.14
make      develop      6.14
solve     find         6.14
show      perform      6.14
steal     sneak        6.14
demand    command      6.14
reflect   shine        6.14
punch     fight        6.14
condemn   accuse       6.14
bother    interrupt    6.14
sink      dip          6.14
deliver   bring        6.14
haul      lift         6.14
wait      hesitate     6.14
deliver   send         6.14
argue     differ       6.14
swear     damn         6.14
bend      stretch      6.14
look      review       6.14
weave     knit         6.14
prefer    want         6.14
mistreat  hurt         6.14
choke     smother      6.14
excel     win          6.14
condemn   punish       6.14
warn      tell         6.14
compete   fight        6.14
munch     crunch       6.14
update    inform       6.14
move      vacate       6.14
destroy   conquer      6.14
preview   watch        6.14
exchange  replace      6.14
break     detach       6.14
steal     kidnap       6.14
fill      pour         6.14
comfort   help         6.14
engage    begin        6.14
see       visit        6.14
advise    warn         6.14
lie       pretend      6.14
set       lay          6.14
compose   design       6.14
evacuate  go           6.14
smother   overwhelm    6.14
achieve   earn         6.14
talk      announce     6.14
enjoy     amuse        6.14
disperse  release      6.14
repress   forbid       6.14
accept    like         6.14
beat      strike       6.14
separate  organize     6.14
clarify   help         6.14
deny      repress      6.14
connect   combine      6.14
include   engage       6.14
deal      manage       6.14
limit     reduce       6.14
haunt     scare        6.19
bake      make         6.19
scold     blame        6.19
dissolve  fade         6.19
shake     shiver       6.31
go        move         6.31
get       achieve      6.31
take      acquire      6.31
determine understand   6.31
sting     prick        6.31
get       grab         6.31
justify   prove        6.31
boom      crash        6.31
hold      reserve      6.31
reprimand correct      6.31
smear     wipe         6.31
earn      gain         6.31
visit     travel       6.31
leap      hop          6.31
upset     hurt         6.31
diminish  disappear    6.31
perform   dance        6.31
nag       annoy        6.31
suppose   imagine      6.31
run       operate      6.31
prove     show         6.31
disprove  reject       6.31
inspect   search       6.31
prosecute charge       6.31
crackle   crunch       6.31
dissolve  melt         6.31
relax     soothe       6.31
lie       lay          6.31
express   say          6.31
confess   tell         6.31
fight     hit          6.31
attack    hurt         6.31
know      realize      6.31
take      steal        6.31
learn     understand   6.31
move      transplant   6.31
give      award        6.31
flip      turn         6.31
return    retreat      6.31
run       move         6.31
alter     rearrange    6.31
release   pardon       6.31
kiss      embrace      6.31
stretch   reach        6.31
shake     wiggle       6.31
yield     give         6.31
decline   fall         6.31
steal     poach        6.31
prohibit  refuse       6.31
advise    teach        6.31
crunch    crush        6.31
charge    accuse       6.31
chew      grind        6.31
stop      freeze       6.31
result    affect       6.31
calculate solve        6.31
feel      express      6.31
tell      remark       6.31
renounce  dislike      6.31
hit       crash        6.31
receive   accept       6.31
gather    obtain       6.31
hold      touch        6.31
be        live         6.31
refrain   wait         6.31
degrade   criticize    6.31
run       bound        6.31
surpass   outnumber    6.31
care      worry        6.31
erode     destroy      6.34
drink     quench       6.34
perceive  think        6.34
steal     snatch       6.34
stop      ban          6.34
disintegradeteriorat   6.34
understandknow         6.34
crunch    chew         6.47
deposit   put          6.47
travel    move         6.47
wait      stay         6.47
drink     gulp         6.47
fade      perish       6.47
stretch   pull         6.47
judge     condemn      6.47
participatengage       6.47
reject    disown       6.47
have      retain       6.47
grab      clench       6.47
stop      stay         6.47
cover     hide         6.47
sit       lounge       6.47
disappear dissolve     6.47
scold     yell         6.47
flex      stretch      6.47
grind     grate        6.47
design    invent       6.47
pluck     pull         6.47
conquer   control      6.47
pick      prefer       6.47
recruit   get          6.47
snap      bite         6.47
calculate determine    6.47
say       reply        6.47
argue     disprove     6.47
hate      dislike      6.47
push      press        6.47
seek      find         6.47
evaluate  determine    6.47
smash     hit          6.47
slide     slither      6.47
see       glance       6.47
fight     defend       6.47
stop      refrain      6.47
hold      cuddle       6.47
instruct  direct       6.47
rebel     fight        6.47
request   want         6.47
rescue    help         6.47
whip      hit          6.47
give      treat        6.47
lift      pick         6.47
inspect   observe      6.47
beat      punish       6.47
reach     strive       6.47
bumble    fall         6.47
advise    inform       6.47
receive   earn         6.47
grate     annoy        6.47
decompose degrade      6.47
give      lend         6.49
greet     introduce    6.49
plow      dig          6.64
go        advance      6.64
dismay    upset        6.64
hide      repress      6.64
clench    hold         6.64
abuse     neglect      6.64
crash     wreck        6.64
push      urge         6.64
show      express      6.64
greet     salute       6.64
crunch    bite         6.64
conquer   dominate     6.64
argue     disagree     6.64
decrease  decline      6.64
result    finish       6.64
pinch     squeeze      6.64
invent    make         6.64
cook      fry          6.64
fly       ascend       6.64
pause     stop         6.64
rap       knock        6.64
suspect   think        6.64
squeeze   hug          6.64
speak     remark       6.64
pause     break        6.64
remark    reply        6.64
move      flow         6.64
return    reappear     6.64
develop   learn        6.64
announce  speak        6.64
debate    fight        6.64
urge      desire       6.64
think     suppose      6.64
attach    combine      6.64
vanish    disintegra   6.64
calculate compute      6.64
hear      listen       6.64
build     create       6.64
cook      grill        6.64
tell      explain      6.64
show      direct       6.64
guess     assume       6.64
think     calculate    6.64
spend     pay          6.64
irritate  nag          6.64
waste     deteriorat   6.64
develop   invent       6.64
pick      gather       6.64
worry     despair      6.64
beat      overpower    6.64
lower     diminish     6.64
bend      angle        6.64
think     recall       6.64
associate know         6.64
press     compound     6.64
apply     use          6.64
yield     submit       6.64
release   discharge    6.64
enforce   impose       6.64
destroy   smash        6.79
stain     tarnish      6.79
detach    tear         6.79
take      remove       6.81
cover     protect      6.81
hunt      kill         6.81
sway      move         6.81
change    replace      6.81
acknowledgadmit        6.81
hurt      offend       6.81
hoot      holler       6.81
run       rush         6.81
